index,Country Key,Country,Date,Precipitation,Temp Avg,Temp Max,Temp Min
1903,49,Lebanon,2/19/2020,0.12,48.0,55.0,44.0
1886,49,Lebanon,2/2/2020,0.04,45.0,58.0,34.0
1904,49,Lebanon,2/20/2020,0.0,49.0,,43.0
1905,49,Lebanon,2/21/2020,0.0,49.0,59.0,44.0
1906,49,Lebanon,2/22/2020,0.55,44.0,49.0,40.0
1907,49,Lebanon,2/23/2020,0.24,47.0,54.0,42.0
1908,49,Lebanon,2/24/2020,0.0,51.0,62.0,42.0
1909,49,Lebanon,2/25/2020,0.0,51.0,61.0,45.0
1910,49,Lebanon,2/26/2020,0.01,51.0,,46.0
1911,49,Lebanon,2/28/2020,0.0,58.0,69.0,42.0
1912,49,Lebanon,2/29/2020,,46.0,55.0,
1887,49,Lebanon,2/3/2020,0.0,47.0,61.0,37.0
1888,49,Lebanon,2/4/2020,0.0,46.0,,39.0
1889,49,Lebanon,2/5/2020,,52.0,63.0,
1890,49,Lebanon,2/6/2020,0.0,51.0,63.0,39.0
1891,49,Lebanon,2/7/2020,0.16,44.0,,
1892,49,Lebanon,2/8/2020,1.26,38.0,43.0,
1893,49,Lebanon,2/9/2020,0.79,34.0,42.0,
1913,49,Lebanon,3/1/2020,0.91,43.0,49.0,37.0
1914,49,Lebanon,3/2/2020,0.01,49.0,60.0,
1915,51,Lithuania,1/22/2020,0.08,38.0,,
1916,51,Lithuania,1/23/2020,0.0,35.0,39.0,32.0
1917,51,Lithuania,1/24/2020,0.04,41.0,44.0,35.0
1918,51,Lithuania,1/25/2020,0.04,38.0,42.0,
1919,51,Lithuania,1/26/2020,0.01,36.0,39.0,28.0
1920,51,Lithuania,1/27/2020,0.01,34.0,34.0,
1921,51,Lithuania,1/28/2020,0.0,33.0,,30.0
1922,51,Lithuania,1/29/2020,0.12,36.0,37.0,
1923,51,Lithuania,1/30/2020,0.04,36.0,41.0,32.0
1924,51,Lithuania,1/31/2020,0.04,36.0,38.0,
1925,51,Lithuania,2/1/2020,,41.0,47.0,34.0
1934,51,Lithuania,2/10/2020,0.19,39.0,43.0,33.0
1935,51,Lithuania,2/11/2020,0.12,37.0,39.0,
1936,51,Lithuania,2/12/2020,0.14,37.0,40.0,33.0
1937,51,Lithuania,2/13/2020,0.04,37.0,42.0,35.0
1938,51,Lithuania,2/14/2020,0.08,33.0,40.0,
1939,51,Lithuania,2/15/2020,0.0,31.0,39.0,23.0
1940,51,Lithuania,2/16/2020,0.0,39.0,,33.0
1941,51,Lithuania,2/17/2020,0.0,46.0,51.0,
1942,51,Lithuania,2/18/2020,0.0,40.0,45.0,36.0
1943,51,Lithuania,2/19/2020,,39.0,42.0,36.0
1926,51,Lithuania,2/2/2020,0.03,42.0,,
1944,51,Lithuania,2/20/2020,0.0,37.0,42.0,
1945,51,Lithuania,2/21/2020,0.0,36.0,38.0,31.0
1946,51,Lithuania,2/22/2020,0.08,39.0,,37.0
1947,51,Lithuania,2/23/2020,0.08,39.0,43.0,35.0
1948,51,Lithuania,2/24/2020,0.0,37.0,43.0,
1949,51,Lithuania,2/25/2020,0.12,32.0,36.0,25.0
1950,51,Lithuania,2/26/2020,,38.0,,33.0
1951,51,Lithuania,2/27/2020,0.04,33.0,37.0,30.0
1952,51,Lithuania,2/28/2020,0.16,32.0,34.0,
1953,51,Lithuania,2/29/2020,0.0,34.0,40.0,
1927,51,Lithuania,2/3/2020,,36.0,40.0,35.0
1928,51,Lithuania,2/4/2020,0.0,32.0,36.0,
1929,51,Lithuania,2/5/2020,0.0,27.0,34.0,19.0
1930,51,Lithuania,2/6/2020,0.05,32.0,38.0,
1931,51,Lithuania,2/7/2020,0.0,28.0,33.0,23.0
1932,51,Lithuania,2/8/2020,0.02,34.0,37.0,29.0
1933,51,Lithuania,2/9/2020,,36.0,41.0,
1954,51,Lithuania,3/1/2020,0.07,40.0,46.0,36.0
1955,51,Lithuania,3/2/2020,0.01,42.0,48.0,
1956,52,Luxembourg,1/22/2020,,33.0,,27.0
1957,52,Luxembourg,1/23/2020,,33.0,,
1958,52,Luxembourg,1/24/2020,,30.0,,
1959,52,Luxembourg,1/25/2020,,33.0,,29.0
1960,52,Luxembourg,1/26/2020,,36.0,,
1961,52,Luxembourg,1/27/2020,0.44,42.0,,38.0
1962,52,Luxembourg,1/28/2020,0.59,38.0,,
1963,52,Luxembourg,1/29/2020,0.08,37.0,,
1964,52,Luxembourg,1/30/2020,,41.0,,34.0
1965,52,Luxembourg,1/31/2020,0.08,50.0,,43.0
1966,52,Luxembourg,2/1/2020,0.0,49.0,,
1975,52,Luxembourg,2/10/2020,0.12,45.0,,
1976,52,Luxembourg,2/11/2020,1.0,39.0,,
1977,52,Luxembourg,2/12/2020,0.08,35.0,,
1978,52,Luxembourg,2/13/2020,0.2,38.0,,32.0
1979,52,Luxembourg,2/14/2020,0.0,43.0,,40.0
1980,52,Luxembourg,2/15/2020,,44.0,,37.0
1981,52,Luxembourg,2/16/2020,0.14,52.0,,
1982,52,Luxembourg,2/17/2020,,44.0,,
1983,52,Luxembourg,2/18/2020,0.01,41.0,45.0,
1984,52,Luxembourg,2/19/2020,0.14,40.0,,
1967,52,Luxembourg,2/2/2020,0.55,49.0,,41.0
1985,52,Luxembourg,2/20/2020,0.05,42.0,,38.0
1986,52,Luxembourg,2/21/2020,,38.0,,
1987,52,Luxembourg,2/22/2020,,43.0,,
1988,52,Luxembourg,2/23/2020,0.07,47.0,,
1989,52,Luxembourg,2/24/2020,0.16,44.0,49.0,
1990,52,Luxembourg,2/25/2020,0.07,43.0,,
1991,52,Luxembourg,2/26/2020,0.24,35.0,,
1992,52,Luxembourg,2/27/2020,0.0,33.0,,
1993,52,Luxembourg,2/28/2020,0.35,36.0,,
1994,52,Luxembourg,2/29/2020,0.0,44.0,,37.0
1968,52,Luxembourg,2/3/2020,0.24,47.0,,
1969,52,Luxembourg,2/4/2020,1.5,38.0,,
1970,52,Luxembourg,2/5/2020,0.08,38.0,,
1971,52,Luxembourg,2/6/2020,0.0,36.0,,
1972,52,Luxembourg,2/7/2020,,35.0,,26.0
1973,52,Luxembourg,2/8/2020,,37.0,,31.0
1974,52,Luxembourg,2/9/2020,,46.0,,39.0
1995,52,Luxembourg,3/1/2020,0.12,42.0,,
1996,52,Luxembourg,3/2/2020,0.35,40.0,,33.0
1997,53,Macau,1/22/2020,0.0,68.0,74.0,63.0
1998,53,Macau,1/23/2020,0.0,69.0,76.0,66.0
1999,53,Macau,1/24/2020,0.0,70.0,77.0,
2000,53,Macau,1/25/2020,0.0,66.0,74.0,
2001,53,Macau,1/26/2020,0.77,55.0,,
2002,53,Macau,1/27/2020,0.17,54.0,59.0,
2003,53,Macau,1/28/2020,0.03,55.0,,46.0
2004,53,Macau,1/29/2020,0.01,56.0,60.0,49.0
2005,53,Macau,1/30/2020,0.0,57.0,64.0,50.0
2006,53,Macau,1/31/2020,0.0,60.0,66.0,52.0
2007,53,Macau,2/1/2020,0.0,63.0,65.0,57.0
2016,53,Macau,2/10/2020,0.0,62.0,63.0,58.0
2017,53,Macau,2/11/2020,0.0,63.0,65.0,60.0
2018,53,Macau,2/12/2020,0.19,66.0,71.0,62.0
2019,53,Macau,2/13/2020,0.02,66.0,,
2020,53,Macau,2/14/2020,1.91,68.0,,64.0
2021,53,Macau,2/15/2020,0.12,65.0,,
2022,53,Macau,2/16/2020,0.58,53.0,58.0,
2023,53,Macau,2/17/2020,0.08,57.0,,47.0
2024,53,Macau,2/18/2020,0.0,59.0,63.0,50.0
2025,53,Macau,2/19/2020,0.0,62.0,66.0,54.0
2008,53,Macau,2/2/2020,0.0,63.0,67.0,60.0
2026,53,Macau,2/20/2020,0.0,64.0,,56.0
2027,53,Macau,2/21/2020,0.0,64.0,70.0,57.0
2028,53,Macau,2/22/2020,0.0,67.0,77.0,59.0
2029,53,Macau,2/23/2020,0.0,67.0,75.0,62.0
2030,53,Macau,2/24/2020,0.0,67.0,71.0,63.0
2031,53,Macau,2/25/2020,0.0,69.0,79.0,
2032,53,Macau,2/26/2020,0.0,71.0,,66.0
2033,53,Macau,2/27/2020,0.0,68.0,71.0,
2034,53,Macau,2/28/2020,0.0,68.0,77.0,64.0
2035,53,Macau,2/29/2020,0.0,71.0,78.0,65.0
2009,53,Macau,2/3/2020,0.0,63.0,70.0,
2010,53,Macau,2/4/2020,0.43,62.0,63.0,56.0
2011,53,Macau,2/5/2020,0.01,63.0,,59.0
2012,53,Macau,2/6/2020,0.0,64.0,,60.0
2013,53,Macau,2/7/2020,0.0,65.0,70.0,
2014,53,Macau,2/8/2020,0.0,62.0,65.0,
2015,53,Macau,2/9/2020,0.0,61.0,65.0,57.0
2036,53,Macau,3/1/2020,0.0,72.0,79.0,66.0
2037,53,Macau,3/2/2020,0.0,68.0,,
2038,54,Malaysia,1/22/2020,0.0,81.0,,
2039,54,Malaysia,1/23/2020,0.0,80.0,,69.0
2040,54,Malaysia,1/24/2020,0.0,82.0,,70.0
2041,54,Malaysia,1/25/2020,0.0,84.0,,74.0
2042,54,Malaysia,1/26/2020,0.0,84.0,,
2043,54,Malaysia,1/27/2020,0.0,84.0,,
2044,54,Malaysia,1/28/2020,0.0,85.0,,77.0
2045,54,Malaysia,1/29/2020,0.0,84.0,,
2046,54,Malaysia,1/30/2020,0.0,81.0,,
2047,54,Malaysia,1/31/2020,0.0,82.0,,72.0
2048,54,Malaysia,2/1/2020,0.0,83.0,,75.0
2057,54,Malaysia,2/10/2020,0.44,80.0,,73.0
2058,54,Malaysia,2/11/2020,0.0,83.0,,73.0
2059,54,Malaysia,2/12/2020,0.0,83.0,,
2060,54,Malaysia,2/13/2020,0.0,83.0,,
2061,54,Malaysia,2/14/2020,0.0,82.0,,77.0
2062,54,Malaysia,2/15/2020,0.02,83.0,,77.0
2063,54,Malaysia,2/16/2020,0.0,83.0,,
2064,54,Malaysia,2/17/2020,0.0,82.0,,
2065,54,Malaysia,2/18/2020,0.0,81.0,,73.0
2066,54,Malaysia,2/19/2020,0.0,81.0,,
2049,54,Malaysia,2/2/2020,0.0,81.0,,75.0
2067,54,Malaysia,2/20/2020,0.0,81.0,,72.0
2068,54,Malaysia,2/21/2020,0.0,81.0,,
2069,54,Malaysia,2/22/2020,0.0,81.0,,69.0
2070,54,Malaysia,2/23/2020,0.0,82.0,,71.0
2071,54,Malaysia,2/24/2020,0.0,81.0,,
2072,54,Malaysia,2/25/2020,0.0,82.0,,73.0
2073,54,Malaysia,2/26/2020,0.0,83.0,,75.0
2074,54,Malaysia,2/27/2020,0.0,82.0,,
2075,54,Malaysia,2/28/2020,0.0,82.0,,75.0
2076,54,Malaysia,2/29/2020,0.0,83.0,,75.0
2050,54,Malaysia,2/3/2020,0.0,83.0,,77.0
2051,54,Malaysia,2/4/2020,0.0,83.0,,
2052,54,Malaysia,2/5/2020,0.0,81.0,,
2053,54,Malaysia,2/6/2020,0.0,81.0,,74.0
2054,54,Malaysia,2/7/2020,0.0,81.0,,75.0
2055,54,Malaysia,2/8/2020,0.0,81.0,,75.0
2056,54,Malaysia,2/9/2020,0.04,80.0,,
2077,54,Malaysia,3/1/2020,0.0,83.0,,76.0
2078,54,Malaysia,3/2/2020,0.0,84.0,,77.0
2079,55,Mexico,1/22/2020,0.0,61.0,,
2080,55,Mexico,1/23/2020,0.0,60.0,74.0,43.0
2081,55,Mexico,1/24/2020,0.0,60.0,,
2082,55,Mexico,1/25/2020,0.0,58.0,,
2083,55,Mexico,1/26/2020,0.0,61.0,72.0,47.0
2084,55,Mexico,1/27/2020,0.0,62.0,76.0,50.0
2085,55,Mexico,1/28/2020,0.0,65.0,75.0,45.0
2086,55,Mexico,1/29/2020,0.0,60.0,76.0,45.0
2087,55,Mexico,1/30/2020,0.0,66.0,76.0,46.0
2088,55,Mexico,1/31/2020,0.0,61.0,72.0,50.0
2089,55,Mexico,2/1/2020,0.0,63.0,76.0,51.0
2097,55,Mexico,2/10/2020,0.0,70.0,,
2098,55,Mexico,2/11/2020,0.0,70.0,85.0,54.0
2099,55,Mexico,2/12/2020,0.0,66.0,84.0,54.0
2100,55,Mexico,2/13/2020,0.0,65.0,79.0,53.0
2101,55,Mexico,2/14/2020,0.0,64.0,,
2102,55,Mexico,2/15/2020,,62.0,,
2103,55,Mexico,2/16/2020,0.0,63.0,78.0,52.0
2104,55,Mexico,2/18/2020,0.0,71.0,87.0,52.0
2105,55,Mexico,2/19/2020,0.0,74.0,86.0,53.0
2090,55,Mexico,2/2/2020,0.0,60.0,71.0,51.0
2106,55,Mexico,2/20/2020,0.0,67.0,84.0,52.0
2107,55,Mexico,2/21/2020,0.0,66.0,79.0,51.0
2108,55,Mexico,2/22/2020,0.0,61.0,79.0,50.0
2109,55,Mexico,2/23/2020,0.0,69.0,,
2110,55,Mexico,2/24/2020,0.0,71.0,83.0,55.0
2111,55,Mexico,2/25/2020,0.0,73.0,84.0,54.0
2112,55,Mexico,2/26/2020,0.0,65.0,81.0,52.0
2113,55,Mexico,2/27/2020,0.0,64.0,,
2114,55,Mexico,2/28/2020,0.0,65.0,80.0,42.0
2115,55,Mexico,2/29/2020,0.0,69.0,79.0,51.0
2091,55,Mexico,2/3/2020,0.0,66.0,71.0,51.0
2092,55,Mexico,2/4/2020,0.0,60.0,,
2093,55,Mexico,2/6/2020,0.0,62.0,,
2094,55,Mexico,2/7/2020,0.0,65.0,,
2095,55,Mexico,2/8/2020,0.0,64.0,82.0,50.0
2096,55,Mexico,2/9/2020,0.0,70.0,81.0,50.0
2116,55,Mexico,3/1/2020,0.0,68.0,81.0,51.0
2117,55,Mexico,3/2/2020,0.0,74.0,83.0,55.0
2118,57,Morocco,1/22/2020,0.01,56.0,63.0,47.0
2119,57,Morocco,1/23/2020,0.12,56.0,,
2120,57,Morocco,1/24/2020,0.29,58.0,65.0,52.0
2121,57,Morocco,1/25/2020,0.17,58.0,,52.0
2122,57,Morocco,1/26/2020,0.05,59.0,65.0,50.0
2123,57,Morocco,1/27/2020,0.0,56.0,63.0,
2124,57,Morocco,1/28/2020,0.0,56.0,66.0,44.0
2125,57,Morocco,1/29/2020,0.0,60.0,70.0,45.0
2126,57,Morocco,1/30/2020,0.0,62.0,75.0,48.0
2127,57,Morocco,1/31/2020,0.0,60.0,71.0,46.0
2128,57,Morocco,2/1/2020,0.0,60.0,72.0,45.0
2137,57,Morocco,2/10/2020,0.0,62.0,67.0,55.0
2138,57,Morocco,2/11/2020,0.0,62.0,,50.0
2139,57,Morocco,2/12/2020,0.0,62.0,69.0,54.0
2140,57,Morocco,2/13/2020,0.0,62.0,67.0,53.0
2141,57,Morocco,2/14/2020,0.0,62.0,66.0,53.0
2142,57,Morocco,2/15/2020,0.0,63.0,,
2143,57,Morocco,2/16/2020,0.0,60.0,65.0,
2144,57,Morocco,2/17/2020,0.0,62.0,65.0,58.0
2145,57,Morocco,2/18/2020,0.0,62.0,,
2146,57,Morocco,2/19/2020,0.0,63.0,67.0,60.0
2129,57,Morocco,2/2/2020,0.0,63.0,71.0,
2147,57,Morocco,2/20/2020,0.0,64.0,70.0,56.0
2148,57,Morocco,2/21/2020,0.01,65.0,73.0,
2149,57,Morocco,2/22/2020,0.0,64.0,72.0,50.0
2150,57,Morocco,2/23/2020,0.0,66.0,74.0,51.0
2151,57,Morocco,2/24/2020,0.0,64.0,,48.0
2152,57,Morocco,2/25/2020,0.0,62.0,67.0,
2153,57,Morocco,2/26/2020,0.0,63.0,68.0,
2154,57,Morocco,2/27/2020,0.0,62.0,,55.0
2155,57,Morocco,2/28/2020,0.0,63.0,72.0,
2156,57,Morocco,2/29/2020,0.0,63.0,,56.0
2130,57,Morocco,2/3/2020,0.0,65.0,75.0,51.0
2131,57,Morocco,2/4/2020,0.0,60.0,67.0,52.0
2132,57,Morocco,2/5/2020,0.0,62.0,,
2133,57,Morocco,2/6/2020,0.0,64.0,74.0,
2134,57,Morocco,2/7/2020,0.0,64.0,69.0,
2135,57,Morocco,2/8/2020,0.0,60.0,69.0,52.0
2136,57,Morocco,2/9/2020,0.0,62.0,,52.0
2157,57,Morocco,3/1/2020,0.01,63.0,71.0,53.0
2158,57,Morocco,3/2/2020,0.0,65.0,71.0,
2159,58,Nepal,1/22/2020,0.0,49.0,66.0,35.0
2160,58,Nepal,1/23/2020,0.0,48.0,65.0,35.0
2161,58,Nepal,1/24/2020,0.0,47.0,60.0,37.0
2162,58,Nepal,1/25/2020,0.0,49.0,,36.0
2163,58,Nepal,1/26/2020,0.0,48.0,62.0,
2164,58,Nepal,1/27/2020,0.0,49.0,64.0,37.0
2165,58,Nepal,1/28/2020,,51.0,,
2166,58,Nepal,1/29/2020,0.0,53.0,69.0,
2167,58,Nepal,1/30/2020,0.0,50.0,67.0,39.0
2168,58,Nepal,1/31/2020,0.0,51.0,65.0,39.0
2169,58,Nepal,2/1/2020,0.0,51.0,64.0,
2178,58,Nepal,2/10/2020,0.0,51.0,,36.0
2179,58,Nepal,2/11/2020,0.0,52.0,68.0,38.0
2180,58,Nepal,2/12/2020,0.0,53.0,70.0,41.0
2181,58,Nepal,2/13/2020,0.0,55.0,72.0,41.0
2182,58,Nepal,2/14/2020,0.0,56.0,71.0,43.0
2183,58,Nepal,2/15/2020,0.0,57.0,68.0,48.0
2184,58,Nepal,2/16/2020,0.0,58.0,72.0,50.0
2185,58,Nepal,2/17/2020,0.0,58.0,70.0,
2186,58,Nepal,2/18/2020,0.0,58.0,,46.0
2187,58,Nepal,2/19/2020,0.0,58.0,68.0,
2170,58,Nepal,2/2/2020,0.0,49.0,62.0,
2188,58,Nepal,2/20/2020,0.0,57.0,69.0,50.0
2189,58,Nepal,2/21/2020,0.0,55.0,63.0,49.0
2190,58,Nepal,2/22/2020,0.25,57.0,72.0,
2191,58,Nepal,2/23/2020,0.0,56.0,73.0,
2192,58,Nepal,2/24/2020,0.0,55.0,72.0,43.0
2193,58,Nepal,2/25/2020,0.0,54.0,72.0,44.0
2194,58,Nepal,2/26/2020,0.29,51.0,,
2195,58,Nepal,2/27/2020,0.08,55.0,,46.0
2196,58,Nepal,2/28/2020,0.0,57.0,72.0,45.0
2197,58,Nepal,2/29/2020,0.0,58.0,76.0,45.0
2171,58,Nepal,2/3/2020,0.0,49.0,64.0,38.0
2172,58,Nepal,2/4/2020,0.0,50.0,63.0,38.0
2173,58,Nepal,2/5/2020,0.0,49.0,,39.0
2174,58,Nepal,2/6/2020,0.0,50.0,63.0,39.0
2175,58,Nepal,2/7/2020,0.0,51.0,65.0,40.0
2176,58,Nepal,2/8/2020,0.0,49.0,65.0,
2177,58,Nepal,2/9/2020,0.0,49.0,,37.0
2198,58,Nepal,3/1/2020,0.0,58.0,74.0,46.0
2199,58,Nepal,3/2/2020,0.0,56.0,74.0,46.0
2200,59,Netherlands,1/22/2020,0.0,38.0,43.0,34.0
2201,59,Netherlands,1/23/2020,0.0,42.0,46.0,38.0
2202,59,Netherlands,1/24/2020,,37.0,38.0,36.0
2203,59,Netherlands,1/25/2020,0.0,36.0,39.0,34.0
2204,59,Netherlands,1/26/2020,0.0,43.0,47.0,38.0
2205,59,Netherlands,1/27/2020,0.18,46.0,48.0,42.0
2206,59,Netherlands,1/28/2020,0.62,42.0,45.0,40.0
2207,59,Netherlands,1/29/2020,0.09,44.0,46.0,42.0
2208,59,Netherlands,1/30/2020,0.02,46.0,51.0,41.0
2209,59,Netherlands,1/31/2020,0.06,50.0,53.0,47.0
2210,59,Netherlands,2/1/2020,0.02,49.0,,
2219,59,Netherlands,2/10/2020,0.15,47.0,,
2220,59,Netherlands,2/11/2020,0.06,44.0,46.0,42.0
2221,59,Netherlands,2/12/2020,0.0,44.0,45.0,
2222,59,Netherlands,2/13/2020,0.06,45.0,49.0,40.0
2223,59,Netherlands,2/14/2020,0.28,46.0,49.0,44.0
2224,59,Netherlands,2/15/2020,0.0,49.0,,46.0
2225,59,Netherlands,2/16/2020,0.01,52.0,57.0,
2226,59,Netherlands,2/17/2020,0.45,46.0,49.0,
2227,59,Netherlands,2/18/2020,0.07,46.0,49.0,
2228,59,Netherlands,2/19/2020,0.33,44.0,,43.0
2211,59,Netherlands,2/2/2020,0.01,48.0,52.0,
2229,59,Netherlands,2/20/2020,0.02,47.0,51.0,
2230,59,Netherlands,2/21/2020,0.29,46.0,48.0,39.0
2231,59,Netherlands,2/22/2020,0.0,48.0,51.0,45.0
2232,59,Netherlands,2/23/2020,0.18,49.0,54.0,
2233,59,Netherlands,2/24/2020,0.04,47.0,52.0,
2234,59,Netherlands,2/25/2020,0.15,45.0,,
2235,59,Netherlands,2/26/2020,0.0,42.0,,36.0
2236,59,Netherlands,2/27/2020,0.06,40.0,,
2237,59,Netherlands,2/28/2020,0.41,42.0,,38.0
2238,59,Netherlands,2/29/2020,0.2,47.0,52.0,
2212,59,Netherlands,2/3/2020,0.14,48.0,,
2213,59,Netherlands,2/4/2020,0.0,44.0,,
2214,59,Netherlands,2/5/2020,0.07,44.0,47.0,40.0
2215,59,Netherlands,2/6/2020,0.0,42.0,48.0,
2216,59,Netherlands,2/7/2020,0.0,43.0,49.0,
2217,59,Netherlands,2/8/2020,0.0,46.0,49.0,44.0
2218,59,Netherlands,2/9/2020,0.0,49.0,54.0,45.0
2239,59,Netherlands,3/1/2020,0.07,43.0,48.0,40.0
2240,59,Netherlands,3/2/2020,0.23,43.0,46.0,41.0
2241,60,New Zealand,1/22/2020,0.0,72.0,77.0,68.0
2242,60,New Zealand,1/23/2020,0.01,72.0,78.0,68.0
2243,60,New Zealand,1/24/2020,0.0,73.0,78.0,69.0
2244,60,New Zealand,1/25/2020,0.06,72.0,77.0,69.0
2245,60,New Zealand,1/26/2020,0.07,73.0,78.0,68.0
2246,60,New Zealand,1/27/2020,0.06,72.0,77.0,68.0
2247,60,New Zealand,1/28/2020,0.23,74.0,78.0,68.0
2248,60,New Zealand,1/29/2020,0.0,75.0,79.0,71.0
2249,60,New Zealand,1/30/2020,0.0,74.0,80.0,
2250,60,New Zealand,1/31/2020,0.0,74.0,80.0,
2251,60,New Zealand,2/1/2020,0.0,74.0,82.0,
2260,60,New Zealand,2/10/2020,0.0,74.0,80.0,71.0
2261,60,New Zealand,2/11/2020,0.0,74.0,79.0,71.0
2262,60,New Zealand,2/12/2020,0.0,74.0,78.0,70.0
2263,60,New Zealand,2/13/2020,0.0,75.0,80.0,
2264,60,New Zealand,2/14/2020,0.0,74.0,79.0,
2265,60,New Zealand,2/15/2020,0.0,74.0,79.0,70.0
2266,60,New Zealand,2/16/2020,0.01,74.0,79.0,
2267,60,New Zealand,2/17/2020,0.02,73.0,79.0,
2268,60,New Zealand,2/18/2020,0.09,72.0,78.0,68.0
2269,60,New Zealand,2/19/2020,0.09,70.0,77.0,
2252,60,New Zealand,2/2/2020,0.0,73.0,80.0,67.0
2270,60,New Zealand,2/20/2020,0.01,69.0,78.0,62.0
2271,60,New Zealand,2/21/2020,0.0,72.0,80.0,62.0
2272,60,New Zealand,2/22/2020,0.03,74.0,79.0,67.0
2273,60,New Zealand,2/23/2020,0.07,73.0,81.0,69.0
2274,60,New Zealand,2/24/2020,0.01,74.0,81.0,68.0
2275,60,New Zealand,2/25/2020,0.83,73.0,80.0,
2276,60,New Zealand,2/26/2020,0.0,71.0,79.0,
2277,60,New Zealand,2/27/2020,0.0,71.0,81.0,
2278,60,New Zealand,2/28/2020,0.0,75.0,80.0,64.0
2279,60,New Zealand,2/29/2020,0.02,77.0,83.0,71.0
2253,60,New Zealand,2/3/2020,0.0,75.0,82.0,67.0
2254,60,New Zealand,2/4/2020,0.0,76.0,81.0,68.0
2255,60,New Zealand,2/5/2020,0.0,77.0,83.0,74.0
2256,60,New Zealand,2/6/2020,0.04,76.0,83.0,
2257,60,New Zealand,2/7/2020,0.0,76.0,83.0,72.0
2258,60,New Zealand,2/8/2020,0.0,76.0,81.0,73.0
2259,60,New Zealand,2/9/2020,0.02,74.0,79.0,
2280,60,New Zealand,3/1/2020,0.0,77.0,81.0,73.0
2281,60,New Zealand,3/2/2020,0.0,76.0,81.0,74.0
2282,61,Nigeria,1/22/2020,,82.0,,
2283,61,Nigeria,1/23/2020,,82.0,,
2284,61,Nigeria,1/24/2020,,82.0,,
2285,61,Nigeria,1/25/2020,,79.0,,
2286,61,Nigeria,1/26/2020,,78.0,,
2287,61,Nigeria,1/27/2020,,77.0,,
2288,61,Nigeria,1/28/2020,,86.0,96.0,
2289,61,Nigeria,1/29/2020,,83.0,,69.0
2290,61,Nigeria,1/30/2020,,84.0,98.0,69.0
2291,61,Nigeria,1/31/2020,,85.0,97.0,
2292,61,Nigeria,2/1/2020,,82.0,99.0,
2301,61,Nigeria,2/10/2020,,84.0,97.0,75.0
2302,61,Nigeria,2/11/2020,0.0,81.0,98.0,71.0
2303,61,Nigeria,2/12/2020,,82.0,97.0,
2304,61,Nigeria,2/13/2020,,86.0,99.0,
2305,61,Nigeria,2/14/2020,,86.0,99.0,71.0
2306,61,Nigeria,2/15/2020,,85.0,97.0,73.0
2307,61,Nigeria,2/16/2020,,86.0,97.0,75.0
2308,61,Nigeria,2/17/2020,,87.0,97.0,77.0
2309,61,Nigeria,2/18/2020,,85.0,95.0,
2310,61,Nigeria,2/19/2020,,84.0,97.0,
2293,61,Nigeria,2/2/2020,,81.0,,67.0
2311,61,Nigeria,2/20/2020,,87.0,100.0,
2312,61,Nigeria,2/21/2020,,88.0,100.0,75.0
2313,61,Nigeria,2/22/2020,,88.0,100.0,
2314,61,Nigeria,2/23/2020,,88.0,101.0,77.0
2315,61,Nigeria,2/24/2020,,88.0,,
2316,61,Nigeria,2/25/2020,,84.0,99.0,
2317,61,Nigeria,2/26/2020,,89.0,,74.0
2318,61,Nigeria,2/27/2020,,84.0,99.0,
2319,61,Nigeria,2/28/2020,,88.0,98.0,
2320,61,Nigeria,2/29/2020,,85.0,99.0,
2294,61,Nigeria,2/3/2020,,81.0,,70.0
2295,61,Nigeria,2/4/2020,,83.0,95.0,72.0
2296,61,Nigeria,2/5/2020,,85.0,95.0,75.0
2297,61,Nigeria,2/6/2020,,84.0,97.0,
2298,61,Nigeria,2/7/2020,,82.0,,
2299,61,Nigeria,2/8/2020,,83.0,98.0,
2300,61,Nigeria,2/9/2020,,82.0,96.0,
2321,61,Nigeria,3/1/2020,,84.0,99.0,76.0
2322,61,Nigeria,3/2/2020,,84.0,,
2323,63,Norway,1/22/2020,,43.0,44.0,
2324,63,Norway,1/23/2020,,45.0,46.0,42.0
2325,63,Norway,1/24/2020,,43.0,45.0,
2326,63,Norway,1/25/2020,,44.0,45.0,41.0
2327,63,Norway,1/26/2020,,44.0,45.0,43.0
2328,63,Norway,1/27/2020,,42.0,45.0,
2329,63,Norway,1/28/2020,,39.0,41.0,
2330,63,Norway,1/29/2020,,40.0,42.0,37.0
2331,63,Norway,1/30/2020,,40.0,42.0,38.0
2332,63,Norway,1/31/2020,,44.0,,39.0
2333,63,Norway,2/1/2020,,44.0,,
2342,63,Norway,2/10/2020,,41.0,44.0,
2343,63,Norway,2/11/2020,,41.0,43.0,37.0
2344,63,Norway,2/12/2020,,39.0,41.0,
2345,63,Norway,2/13/2020,,37.0,41.0,
2346,63,Norway,2/14/2020,,40.0,,35.0
2347,63,Norway,2/15/2020,,44.0,,42.0
2348,63,Norway,2/16/2020,,44.0,46.0,
2349,63,Norway,2/17/2020,,45.0,46.0,42.0
2350,63,Norway,2/18/2020,,42.0,44.0,
2351,63,Norway,2/19/2020,,42.0,43.0,38.0
2334,63,Norway,2/2/2020,,39.0,42.0,
2352,63,Norway,2/20/2020,,42.0,45.0,
2353,63,Norway,2/21/2020,,44.0,46.0,39.0
2354,63,Norway,2/22/2020,,42.0,46.0,
2355,63,Norway,2/23/2020,,40.0,42.0,
2356,63,Norway,2/24/2020,,38.0,,
